フォルダ名,ファイル名,車名,通称名,型式,燃費値（km/L）,燃料種別
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ニッサンＭＴ,ﾏｰﾁ,5BA-K13,18.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,フィアット,"500, 500C",3BA-31209,20.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,フィアット,"500, 500C",3BA-31212,18.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,フィアット,500X,3BA-33413PM,13.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,T-Cross (DSG),3BA-C1DKR,16.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Polo 1.0 / 70kW (DSG),3BA-AWDKL,16.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Polo 1.5 / 110kW (DSG),3BA-AWDAD,16.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Polo GTI (DSG),3BA-AWCZP,14.5,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Golf eTSI 1.0 / 81kW (DSG),3AA-CDDLA,18.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Golf eTSI 1.0 / 81kW (DSG),3AA-CDDLA,18.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Golf eTSI 1.5 / 110kW (DSG),3AA-CDDFY,17.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Golf Variant eTSI 1.0 / 81kW (DSG),3AA-CDDLAV,18.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Golf Variant eTSI 1.5 / 110kW (DSG),3AA-CDDFYV,17.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Golf Variant eTSI 1.5 / 110kW (DSG),3AA-CDDFYV,17.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Golf GTI 2.0 / 180kW (DSG),3BA-CDDNP,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Golf Touran 1.5 / 110kW (DSG),3BA-1TDPC,14.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,T-Roc 1.5 / 110kW (DSG),3BA-A1DPC,15.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Passat 1.5 / 110kW (DSG),3BA-3CDPC,15.1,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Passat 1.5 / 110kW (DSG),3BA-3CDPC,15.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Tiguan 1.5 / 110kW (DSG),3BA-5NDPC,14.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Tiguan 1.5 / 110kW (DSG),3BA-5NDPC,14.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Tiguan R 2.0 / 235kW (DSG),3BA-5NDNFF,10.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Tiguan R 2.0 / 235kW (DSG),3BA-5NDNFF,10.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Sharan 1.4/110kW (DSG),3BA-7NDJK,12.2,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Arteon 2.0 / 200kW (DSG),3BA-3HDNUF,11.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾌｫﾙｸｽﾜｰｹﾞﾝ,Arteon 2.0 / 200kW (DSG),3BA-3HDNUF,11.5,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,208.0,5BA-P21HN05,17.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,208.0,5BA-P21HN05,17.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,208.0,5BA-P21HN05,17.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,308.0,5BA-P51HN05,17.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,308.0,5BA-P51HN05,17.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,308.0,5BA-P52HN05,17.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,308.0,5BA-P52HN05,17.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,2008.0,5BA-P24HN05,17.1,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,2008.0,5BA-P24HN05,17.1,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,2008.0,5BA-P24HN05,17.1,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,2008.0,5BA-P24HN05,17.1,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,3008.0,5BA-P845G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,3008.0,5BA-P845G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,3008.0,5BA-P845G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,3008.0,5BA-P845G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,508.0,5BA-R85G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,508.0,5BA-R85G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,508.0,5BA-R85G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,508.0,5BA-R85G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,508.0,5BA-R85G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,508.0,5BA-R85G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,508.0,5BA-R85G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,5008.0,5BA-P875G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,5008.0,5BA-P875G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,5008.0,5BA-P875G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,プジョー,5008.0,5BA-P875G06,15.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,718 Boxster / 718 Cayman / 718 Boxster T/ 718 Cayman T,3BA-982NA,11.2,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,718 Boxster S / 718 Cayman S,3BA-982NB,10.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Macan,3BA-J1NT,10.1,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Macan T,3BA-J1NT,10.1,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Macan,3BA-J1NTA,10.1,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Macan T,3BA-J1NTA,10.1,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Panamera 4,3BA-G2NL2,9.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,911 Carrera S,3BA-992NA1,9.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,911 Carrera S,3BA-992NA1,9.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Panamera,3BA-G2NL1,9.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,911 Carrera 4S,3BA-992NA2,9.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,911 Carrera,3BA-992NA1,9.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,911 Targa 4,3BA-992NA2,8.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,911 Targa 4S,3BA-992NA2,8.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,911 Carrera 4,3BA-992NA2,8.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Cayenne,3BA-E3NA,8.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Cayenne,3BA-E3NAA,8.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Cayenne S,3BA-E3NB,8.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Cayenne S,3BA-E3NBA,8.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Panamera GTS,3BA-G2NR,8.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,911 Turbo,3BA-992NE,8.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Panamera Turbo S,3BA-G2NS,7.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,911 Turbo S,3BA-992NE,7.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Cayenne GTS,3BA-E3NI,7.5,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Cayenne GTS,3BA-E3NIA,7.5,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ポルシェ,Cayenne Turbo,3BA-E3NCA,7.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,14.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,14.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,14.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,15.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,15.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS60,5AA-ZB420TM,15.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,12.8,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,14.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,14.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,14.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,14.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,14.3,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,13.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,15.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,15.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,15.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,15.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60,5AA-ZB420TM,15.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,11.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,11.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,11.7,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,12.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,12.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,12.9,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,12.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,12.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,12.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,12.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV60ｸﾛｽｶﾝﾄﾘｰ,5AA-ZB420TM,12.6,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS90,5AA-PB420TM,11.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS90,5AA-PB420TM,11.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS90,5AA-PB420TMA,11.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞS90,5AA-PB420TMA,11.0,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.4,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.2,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.2,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.2,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.2,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.2,ガソリン
令和5年3月,001741611_WLTC_ガソリン乗用車（普通・小型）.xls,ﾎﾞﾙﾎﾞ,ﾎﾞﾙﾎﾞV90,5AA-PB420TM,12.2,ガソリン
