フォルダ名,ファイル名,車名,通称名,型式,燃費値（km/L）,燃料種別
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,ランサーカーゴ,CBF-CVJY12,13.8,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,ランサーカーゴ,DBF-CVZNY12,13.8,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,ランサーカーゴ,DBF-CVZNY12,13.0,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2TM,11.2,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2TM,10.6,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2VM,11.0,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2VM,10.8,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2LM,10.4,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2LM,10.4,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2LM,10.2,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2MM,10.4,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカ,ABF-SKP2MM,10.2,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカバン,DBF-BVM20,14.8,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカバン,DBF-BVM20,14.0,ガソリン
平成25年3月,000989200_10・15_ガソリン貨物車（普通・小型）.xls,三菱,デリカバン,DBF-BVM20,13.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,アルト,HBD-HA25V,24.0,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,アルト,HBD-HA25V,22.5,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,アルト,HBD-HA25V,23.0,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,アルト,HBD-HA25V,22.0,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,キャリイ,EBD-DA63T,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,キャリイ,EBD-DA63T,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,キャリイ,EBD-DA63T,15.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,キャリイ,EBD-DA63T,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,キャリイ,EBD-DA63T,15.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,キャリイ,EBD-DA65T,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,キャリイ,EBD-DA65T,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,GBD-DA64V,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,GBD-DA64V,15.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,GBD-DA64V,16.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,GBD-DA64V,15.4,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,15.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,16.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,15.4,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,15.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,スズキ,エブリイ,EBD-DA64V,15.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ダイハツ,ﾐﾗ,HBD-L275V,24.5,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ダイハツ,ﾐﾗ,HBD-L275V,24.0,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ダイハツ,ﾐﾗ,HBD-L285V,23.0,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ダイハツ,ﾐﾗ,HBD-L285V,21.0,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U71T,18.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U71T,17.6,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U71T,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U71V,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U71V,16.4,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U72T,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U72T,16.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U71TP,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U71TP,16.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U72TP,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U72TP,15.6,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U72V,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,GBD-U72V,15.6,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,EBD-U71V,14.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ニッサン,クリッパー,EBD-U72V,13.4,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HA8,17.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HA8,16.4,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HA9,17.6,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HH5,17.0,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HH5,15.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HH6,16.4,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,アクティ,EBD-HH6,14.6,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,VAMOS Hobio,EBD-HJ1,17.0,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,VAMOS Hobio,EBD-HJ1,15.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,VAMOS Hobio,EBD-HJ2,16.4,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,ホンダ,VAMOS Hobio,EBD-HJ2,14.6,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG63T,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG63T,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG63T,15.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG63T,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG63T,15.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,GBD-DG64V,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,GBD-DG64V,15.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,GBD-DG64V,16.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,GBD-DG64V,15.4,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,15.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,16.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,15.4,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,15.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,マツダ,スクラム,EBD-DG64V,15.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U61T,18.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U61T,17.6,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U61T,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U61TP,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U61TP,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U61TP,16.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U61V,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U61V,16.4,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U62T,17.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U62T,16.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U62TP,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U62TP,15.6,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U62V,16.8,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,GBD-U62V,15.6,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,EBD-U61V,14.2,ガソリン
平成25年3月,000989202_10・15_ガソリン貨物車（軽自動車）.xls,三菱,ミニキャブ,EBD-U62V,13.4,ガソリン
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH201V,13.4,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH201V,11.2,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH201K,13.4,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH201K,11.2,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH206V,12.8,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH206V,11.0,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH206V,10.4,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH206K,12.8,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH206K,11.0,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH206K,10.4,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH211K,11.2,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH211K,10.6,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH221K,11.2,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ハイエース レジアスエース,LDF-KDH221K,10.6,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY221,12.6,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY221,12.2,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY221,11.2,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY231,12.6,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY231,12.2,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY231,11.6,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY231,11.2,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY231,10.2,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY241V,12.0,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY241V,11.6,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY271,11.6,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY281,11.6,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY281,10.4,ディーゼル
平成25年3月,000989205_10・15_ディーゼル貨物車.xls,トヨタ,ダイナ トヨエース,LDF-KDY281,10.2,ディーゼル
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スズキ,ソリオ,DBA-MA15S,22.5,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スズキ,ソリオ,DBA-MA15S,21.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スズキ,キザシ,CBA-RE91S,13.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スズキ,キザシ,CBA-RF91S,11.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スズキ,ジムニー,ABA-JB43W,14.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スズキ,ジムニー,ABA-JB43W,12.8,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,トレジア＊,DBA-NSP120X,21.5,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,トレジア＊,DBA-NSP120X,20.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,トレジア＊,DBA-NCP120X,20.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,トレジア＊,DBA-NCP125X,18.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GJ2,20.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GJ2,18.8,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GJ2,18.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GP2,20.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GP2,18.8,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GP2,18.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GJ6,18.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GP6,18.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GJ3,17.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GJ3,17.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GJ3,16.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GJ3,16.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GP3,17.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GP3,17.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GP3,16.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GP3,16.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GJ7,17.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GP7,17.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BR9,11.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BM9,12.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BM9,11.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BRF,10.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BMG,13.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BRG,13.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BMM,15.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BMM,14.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BMM,14.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BMM,13.8,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BMM,13.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BRM,15.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BRM,14.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BRM,14.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BRM,13.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BRM,13.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｳｨﾝｸﾞﾛｰﾄﾞ,DBA-Y12,20.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｳｨﾝｸﾞﾛｰﾄﾞ,DBA-Y12,16.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｳｨﾝｸﾞﾛｰﾄﾞ,DBA-JY12,16.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｳｨﾝｸﾞﾛｰﾄﾞ,DBA-JY12,14.8,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｳｨﾝｸﾞﾛｰﾄﾞ,DBA-NY12,14.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｼﾞｭｰｸ,DBA-YF15,19.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｼﾞｭｰｸ,CBA-F15,14.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｼﾞｭｰｸ,CBA-NF15,14.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｼｰﾏ,DAA-HGY51,18.8,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｷｭｰﾌﾞ,DBA-NZ12,15.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ﾗﾌｪｽﾀ,DBA-CWEFWN,15.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ﾗﾌｪｽﾀ,DBA-CWEAWN,11.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,NV200 ﾊﾞﾈｯﾄ,DBA-M20,13.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｽｶｲﾗｲﾝ,DBA-V36,12.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｽｶｲﾗｲﾝ,DBA-NV36,10.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｽｶｲﾗｲﾝ,DBA-KV36,9.7,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｽｶｲﾗｲﾝ,DBA-KV36,9.3,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｽｶｲﾗｲﾝ,DBA-CKV36,9.7,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｽｶｲﾗｲﾝ,DBA-CKV36,9.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ｽｶｲﾗｲﾝ,DBA-CKV36,9.3,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ﾑﾗｰﾉ,CBA-TZ51,11.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ﾑﾗｰﾉ,CBA-TNZ51,11.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ﾑﾗｰﾉ,CBA-TNZ51,11.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,ﾑﾗｰﾉ,CBA-PNZ51,9.3,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,GT-R,DBA-R35,8.6,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ニッサン,GT-R,DBA-R35,8.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ホンダ,インサイト,DAA-ZE2,31.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ホンダ,インサイト,DAA-ZE2,30.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ホンダ,インサイト,DAA-ZE2,28.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ホンダ,インサイト エクスクルーシブ,DAA-ZE3,26.5,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ホンダ,インサイト エクスクルーシブ,DAA-ZE3,25.5,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ホンダ,フィット シャトル,DAA-GP2,30.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ホンダ,フィット シャトル,DBA-GG7,20.0,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ホンダ,フィット シャトル,DBA-GG7,19.2,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ホンダ,フィット シャトル,DBA-GG8,16.4,ガソリン
平成26年3月,001031310_10・15_ガソリン乗用車（普通・小型）.xls,ホンダ,フリード,DAA-GP3,24.0,ガソリン
